{'latitude': 37.63319237, 'longitude': 127.07763917, 'heading': 111.2, 'velocity': 0.0, 'pwml_chk': 1501, 'pwmr_chk': 1499, 'time_difference': 0.2}
{'latitude': 37.63322429, 'longitude': 127.07766684, 'heading': 61.7, 'velocity': 0.5, 'pwml_chk': 1571, 'pwmr_chk': 1528, 'time_difference': 0.2}
{'latitude': 37.63322429, 'longitude': 127.07766684, 'heading': 61.7, 'velocity': 0.5, 'pwml_chk': 1571, 'pwmr_chk': 1528, 'time_difference': 0.0}
{'latitude': 37.63322481, 'longitude': 127.07766782, 'heading': 63.3, 'velocity': 0.5, 'pwml_chk': 1571, 'pwmr_chk': 1528, 'time_difference': 0.4}
{'latitude': 37.6332251, 'longitude': 127.07766829, 'heading': 64.2, 'velocity': 0.5, 'pwml_chk': 1571, 'pwmr_chk': 1528, 'time_difference': 0.2}
{'latitude': 37.63322539, 'longitude': 127.07766879, 'heading': 65.0, 'velocity': 0.6, 'pwml_chk': 1571, 'pwmr_chk': 1528, 'time_difference': 0.2}
{'latitude': 37.6332257, 'longitude': 127.07766935, 'heading': 65.6, 'velocity': 0.6, 'pwml_chk': 1570, 'pwmr_chk': 1529, 'time_difference': 0.2}
{'latitude': 37.63322596, 'longitude': 127.07766991, 'heading': 66.4, 'velocity': 0.6, 'pwml_chk': 1569, 'pwmr_chk': 1530, 'time_difference': 0.2}
{'latitude': 37.63322619, 'longitude': 127.07767054, 'heading': 66.8, 'velocity': 0.7, 'pwml_chk': 1569, 'pwmr_chk': 1530, 'time_difference': 40.2}
{'latitude': 37.63322675, 'longitude': 127.07767192, 'heading': 68.2, 'velocity': 0.7, 'pwml_chk': 1569, 'pwmr_chk': 1530, 'time_difference': 0.4}
{'latitude': 37.633227, 'longitude': 127.07767266, 'heading': 68.9, 'velocity': 0.7, 'pwml_chk': 1569, 'pwmr_chk': 1530, 'time_difference': 0.2}
{'latitude': 37.63322728, 'longitude': 127.07767344, 'heading': 69.6, 'velocity': 0.7, 'pwml_chk': 1569, 'pwmr_chk': 1530, 'time_difference': 0.2}
{'latitude': 37.63322753, 'longitude': 127.07767424, 'heading': 70.4, 'velocity': 0.7, 'pwml_chk': 1569, 'pwmr_chk': 1530, 'time_difference': 0.2}
{'latitude': 37.63322753, 'longitude': 127.07767424, 'heading': 70.4, 'velocity': 0.7, 'pwml_chk': 1569, 'pwmr_chk': 1530, 'time_difference': 0.0}
{'latitude': 37.6332278, 'longitude': 127.07767503, 'heading': 70.9, 'velocity': 0.7, 'pwml_chk': 1569, 'pwmr_chk': 1530, 'time_difference': 0.2}
{'latitude': 37.63322808, 'longitude': 127.07767588, 'heading': 71.5, 'velocity': 0.8, 'pwml_chk': 1566, 'pwmr_chk': 1533, 'time_difference': 0.2}
{'latitude': 37.63322835, 'longitude': 127.07767657, 'heading': 72.1, 'velocity': 0.7, 'pwml_chk': 1566, 'pwmr_chk': 1533, 'time_difference': 0.2}
{'latitude': 37.6332286, 'longitude': 127.07767747, 'heading': 72.7, 'velocity': 0.9, 'pwml_chk': 1565, 'pwmr_chk': 1534, 'time_difference': 0.2}
{'latitude': 37.63322883, 'longitude': 127.0776783, 'heading': 73.3, 'velocity': 0.7, 'pwml_chk': 1565, 'pwmr_chk': 1534, 'time_difference': 0.2}
{'latitude': 37.63322934, 'longitude': 127.07768006, 'heading': 74.5, 'velocity': 0.7, 'pwml_chk': 1565, 'pwmr_chk': 1534, 'time_difference': 0.4}
{'latitude': 37.63322955, 'longitude': 127.07768097, 'heading': 74.9, 'velocity': 0.9, 'pwml_chk': 1565, 'pwmr_chk': 1534, 'time_difference': 0.2}
{'latitude': 37.63322979, 'longitude': 127.0776819, 'heading': 75.4, 'velocity': 0.8, 'pwml_chk': 1564, 'pwmr_chk': 1535, 'time_difference': 0.2}
{'latitude': 37.63322979, 'longitude': 127.0776819, 'heading': 75.4, 'velocity': 0.8, 'pwml_chk': 1564, 'pwmr_chk': 1535, 'time_difference': 0.0}
{'latitude': 37.63323001, 'longitude': 127.07768283, 'heading': 75.8, 'velocity': 0.9, 'pwml_chk': 1564, 'pwmr_chk': 1535, 'time_difference': 0.2}
{'latitude': 37.63323029, 'longitude': 127.07768379, 'heading': 76.5, 'velocity': 0.9, 'pwml_chk': 1563, 'pwmr_chk': 1536, 'time_difference': 0.2}
{'latitude': 37.63323047, 'longitude': 127.07768469, 'heading': 76.8, 'velocity': 0.8, 'pwml_chk': 1563, 'pwmr_chk': 1536, 'time_difference': 0.2}
{'latitude': 37.63323066, 'longitude': 127.07768571, 'heading': 77.1, 'velocity': 0.9, 'pwml_chk': 1563, 'pwmr_chk': 1536, 'time_difference': 0.2}
{'latitude': 37.63323084, 'longitude': 127.07768672, 'heading': 77.4, 'velocity': 0.9, 'pwml_chk': 1563, 'pwmr_chk': 1536, 'time_difference': 0.2}
{'latitude': 37.63323102, 'longitude': 127.0776877, 'heading': 77.9, 'velocity': 0.8, 'pwml_chk': 1563, 'pwmr_chk': 1536, 'time_difference': 0.2}
{'latitude': 37.63323144, 'longitude': 127.0776896, 'heading': 78.6, 'velocity': 0.9, 'pwml_chk': 1562, 'pwmr_chk': 1537, 'time_difference': 0.4}
{'latitude': 37.63323163, 'longitude': 127.07769058, 'heading': 79.0, 'velocity': 0.9, 'pwml_chk': 1562, 'pwmr_chk': 1537, 'time_difference': 0.2}
{'latitude': 37.63323181, 'longitude': 127.07769162, 'heading': 79.3, 'velocity': 0.9, 'pwml_chk': 1562, 'pwmr_chk': 1537, 'time_difference': 0.2}
{'latitude': 37.63323181, 'longitude': 127.07769162, 'heading': 79.3, 'velocity': 0.9, 'pwml_chk': 1562, 'pwmr_chk': 1537, 'time_difference': 0.0}
{'latitude': 37.63323203, 'longitude': 127.07769258, 'heading': 79.7, 'velocity': 0.9, 'pwml_chk': 1562, 'pwmr_chk': 1537, 'time_difference': 0.2}
{'latitude': 37.63323237, 'longitude': 127.07769462, 'heading': 80.2, 'velocity': 0.9, 'pwml_chk': 1562, 'pwmr_chk': 1537, 'time_difference': 0.4}
{'latitude': 37.63323252, 'longitude': 127.07769573, 'heading': 80.7, 'velocity': 1.0, 'pwml_chk': 1562, 'pwmr_chk': 1537, 'time_difference': 0.2}
{'latitude': 37.63323267, 'longitude': 127.07769677, 'heading': 80.9, 'velocity': 0.9, 'pwml_chk': 1562, 'pwmr_chk': 1537, 'time_difference': 0.2}
{'latitude': 37.63323284, 'longitude': 127.07769785, 'heading': 81.4, 'velocity': 0.9, 'pwml_chk': 1562, 'pwmr_chk': 1537, 'time_difference': 0.2}
{'latitude': 37.63323295, 'longitude': 127.0776989, 'heading': 81.3, 'velocity': 0.9, 'pwml_chk': 1561, 'pwmr_chk': 1538, 'time_difference': 0.2}
{'latitude': 37.63323312, 'longitude': 127.07769995, 'heading': 81.7, 'velocity': 0.9, 'pwml_chk': 1561, 'pwmr_chk': 1538, 'time_difference': 0.2}
{'latitude': 37.63323312, 'longitude': 127.07769995, 'heading': 81.7, 'velocity': 0.9, 'pwml_chk': 1561, 'pwmr_chk': 1538, 'time_difference': 0.0}
{'latitude': 37.63323328, 'longitude': 127.07770105, 'heading': 82.0, 'velocity': 1.0, 'pwml_chk': 1560, 'pwmr_chk': 1539, 'time_difference': 0.2}
{'latitude': 37.63323338, 'longitude': 127.07770213, 'heading': 82.1, 'velocity': 0.9, 'pwml_chk': 1560, 'pwmr_chk': 1539, 'time_difference': 0.2}
{'latitude': 37.6332335, 'longitude': 127.07770324, 'heading': 82.2, 'velocity': 1.0, 'pwml_chk': 1560, 'pwmr_chk': 1539, 'time_difference': 0.2}
{'latitude': 37.63323379, 'longitude': 127.07770541, 'heading': 82.6, 'velocity': 1.0, 'pwml_chk': 1560, 'pwmr_chk': 1539, 'time_difference': 0.4}
{'latitude': 37.6332339, 'longitude': 127.07770648, 'heading': 82.8, 'velocity': 0.9, 'pwml_chk': 1560, 'pwmr_chk': 1539, 'time_difference': 0.2}
{'latitude': 37.63323403, 'longitude': 127.07770759, 'heading': 83.0, 'velocity': 1.0, 'pwml_chk': 1560, 'pwmr_chk': 1539, 'time_difference': 0.2}
{'latitude': 37.63323413, 'longitude': 127.07770868, 'heading': 83.3, 'velocity': 0.9, 'pwml_chk': 1560, 'pwmr_chk': 1539, 'time_difference': 0.2}
{'latitude': 37.63323431, 'longitude': 127.07770978, 'heading': 83.5, 'velocity': 1.0, 'pwml_chk': 1560, 'pwmr_chk': 1539, 'time_difference': 0.2}
{'latitude': 37.6332344, 'longitude': 127.0777109, 'heading': 83.5, 'velocity': 1.0, 'pwml_chk': 1560, 'pwmr_chk': 1539, 'time_difference': 0.2}
{'latitude': 37.63323452, 'longitude': 127.07771202, 'heading': 83.7, 'velocity': 0.9, 'pwml_chk': 1560, 'pwmr_chk': 1539, 'time_difference': 0.2}
{'latitude': 37.63323452, 'longitude': 127.07771202, 'heading': 83.7, 'velocity': 0.9, 'pwml_chk': 1560, 'pwmr_chk': 1539, 'time_difference': 0.0}
{'latitude': 37.63323461, 'longitude': 127.07771317, 'heading': 83.8, 'velocity': 1.0, 'pwml_chk': 1560, 'pwmr_chk': 1539, 'time_difference': 0.2}
{'latitude': 37.63323474, 'longitude': 127.07771428, 'heading': 84.1, 'velocity': 1.0, 'pwml_chk': 1560, 'pwmr_chk': 1539, 'time_difference': 0.2}
{'latitude': 37.63323485, 'longitude': 127.07771537, 'heading': 84.3, 'velocity': 0.9, 'pwml_chk': 1560, 'pwmr_chk': 1539, 'time_difference': 0.2}
{'latitude': 37.63323505, 'longitude': 127.07771756, 'heading': 84.8, 'velocity': 1.0, 'pwml_chk': 1560, 'pwmr_chk': 1539, 'time_difference': 0.4}
{'latitude': 37.63323511, 'longitude': 127.07771867, 'heading': 84.9, 'velocity': 1.0, 'pwml_chk': 1560, 'pwmr_chk': 1539, 'time_difference': 0.2}
{'latitude': 37.6332352, 'longitude': 127.07771979, 'heading': 85.0, 'velocity': 1.0, 'pwml_chk': 1560, 'pwmr_chk': 1539, 'time_difference': 0.2}
{'latitude': 37.63323526, 'longitude': 127.07772085, 'heading': 85.2, 'velocity': 0.9, 'pwml_chk': 1560, 'pwmr_chk': 1539, 'time_difference': 0.2}
{'latitude': 37.63323536, 'longitude': 127.07772195, 'heading': 85.5, 'velocity': 1.0, 'pwml_chk': 1559, 'pwmr_chk': 1540, 'time_difference': 0.2}
{'latitude': 37.63323545, 'longitude': 127.07772302, 'heading': 85.6, 'velocity': 0.9, 'pwml_chk': 1500, 'pwmr_chk': 1500, 'time_difference': 0.2}
{'latitude': 37.63323545, 'longitude': 127.07772302, 'heading': 85.6, 'velocity': 0.9, 'pwml_chk': 1263, 'pwmr_chk': 1263, 'time_difference': 0.0}
{'latitude': 37.63323559, 'longitude': 127.07772522, 'heading': 85.7, 'velocity': 0.9, 'pwml_chk': 1500, 'pwmr_chk': 1500, 'time_difference': 0.4}
{'latitude': 37.63323569, 'longitude': 127.07772626, 'heading': 86.0, 'velocity': 0.9, 'pwml_chk': 1500, 'pwmr_chk': 1500, 'time_difference': 0.2}
{'latitude': 37.63323574, 'longitude': 127.0777272, 'heading': 85.8, 'velocity': 0.8, 'pwml_chk': 1500, 'pwmr_chk': 1500, 'time_difference': 0.2}
{'latitude': 37.63323579, 'longitude': 127.07772815, 'heading': 86.1, 'velocity': 0.8, 'pwml_chk': 1408, 'pwmr_chk': 1408, 'time_difference': 0.2}
{'latitude': 37.63323588, 'longitude': 127.07772901, 'heading': 86.1, 'velocity': 0.7, 'pwml_chk': 1284, 'pwmr_chk': 1284, 'time_difference': 0.2}
{'latitude': 37.63323592, 'longitude': 127.0777299, 'heading': 86.0, 'velocity': 0.8, 'pwml_chk': 1318, 'pwmr_chk': 1318, 'time_difference': 0.2}
{'latitude': 37.63323599, 'longitude': 127.07773062, 'heading': 86.1, 'velocity': 0.6, 'pwml_chk': 1387, 'pwmr_chk': 1369, 'time_difference': 0.2}
{'latitude': 37.63323605, 'longitude': 127.07773097, 'heading': 86.2, 'velocity': 0.1, 'pwml_chk': 1500, 'pwmr_chk': 1500, 'time_difference': 0.2}
{'latitude': 37.63323608, 'longitude': 127.07773106, 'heading': 86.2, 'velocity': 0.0, 'pwml_chk': 1500, 'pwmr_chk': 1500, 'time_difference': 0.2}
{'latitude': 37.63323613, 'longitude': 127.07773116, 'heading': 86.3, 'velocity': 0.1, 'pwml_chk': 1500, 'pwmr_chk': 1500, 'time_difference': 0.2}
{'latitude': 37.63323617, 'longitude': 127.07773134, 'heading': 86.3, 'velocity': 0.2, 'pwml_chk': 1500, 'pwmr_chk': 1500, 'time_difference': 0.2}
{'latitude': 37.63323621, 'longitude': 127.07773159, 'heading': 86.3, 'velocity': 0.2, 'pwml_chk': 1448, 'pwmr_chk': 1432, 'time_difference': 0.2}
{'latitude': 37.63323621, 'longitude': 127.07773159, 'heading': 86.3, 'velocity': 0.2, 'pwml_chk': 1436, 'pwmr_chk': 1436, 'time_difference': 0.0}
{'latitude': 37.63323627, 'longitude': 127.07773198, 'heading': 86.4, 'velocity': 0.1, 'pwml_chk': 1440, 'pwmr_chk': 1440, 'time_difference': 0.4}
{'latitude': 37.63323631, 'longitude': 127.07773214, 'heading': 86.5, 'velocity': 0.1, 'pwml_chk': 1436, 'pwmr_chk': 1436, 'time_difference': 0.2}
{'latitude': 37.63323634, 'longitude': 127.07773233, 'heading': 86.6, 'velocity': 0.2, 'pwml_chk': 1408, 'pwmr_chk': 1408, 'time_difference': 0.2}
{'latitude': 37.63323638, 'longitude': 127.07773252, 'heading': 86.7, 'velocity': 0.2, 'pwml_chk': 1414, 'pwmr_chk': 1398, 'time_difference': 0.2}
{'latitude': 37.63323644, 'longitude': 127.07773274, 'heading': 86.8, 'velocity': 0.2, 'pwml_chk': 1408, 'pwmr_chk': 1408, 'time_difference': 0.2}
{'latitude': 37.63323656, 'longitude': 127.07773299, 'heading': 87.2, 'velocity': 0.1, 'pwml_chk': 1416, 'pwmr_chk': 1400, 'time_difference': 0.4}
{'latitude': 37.63323662, 'longitude': 127.07773304, 'heading': 87.4, 'velocity': 0.1, 'pwml_chk': 1416, 'pwmr_chk': 1400, 'time_difference': 0.2}
{'latitude': 37.63323662, 'longitude': 127.07773304, 'heading': 87.4, 'velocity': 0.1, 'pwml_chk': 1416, 'pwmr_chk': 1399, 'time_difference': 0.0}
{'latitude': 37.63323668, 'longitude': 127.07773308, 'heading': 87.6, 'velocity': 0.1, 'pwml_chk': 1409, 'pwmr_chk': 1409, 'time_difference': 0.2}
{'latitude': 37.63323675, 'longitude': 127.0777331, 'heading': 87.9, 'velocity': 0.1, 'pwml_chk': 1322, 'pwmr_chk': 1492, 'time_difference': 0.2}
{'latitude': 37.63323682, 'longitude': 127.07773308, 'heading': 88.1, 'velocity': 0.1, 'pwml_chk': 1302, 'pwmr_chk': 1500, 'time_difference': 0.2}
{'latitude': 37.63323686, 'longitude': 127.07773304, 'heading': 88.3, 'velocity': 0.1, 'pwml_chk': 1298, 'pwmr_chk': 1500, 'time_difference': 0.2}
{'latitude': 37.63323692, 'longitude': 127.077733, 'heading': 88.5, 'velocity': 0.1, 'pwml_chk': 1297, 'pwmr_chk': 1500, 'time_difference': 0.2}
{'latitude': 37.63323693, 'longitude': 127.07773291, 'heading': 88.1, 'velocity': 0.1, 'pwml_chk': 1297, 'pwmr_chk': 1500, 'time_difference': 0.2}
{'latitude': 37.6332369, 'longitude': 127.07773265, 'heading': 87.3, 'velocity': 0.3, 'pwml_chk': 1297, 'pwmr_chk': 1500, 'time_difference': 0.2}
{'latitude': 37.63323682, 'longitude': 127.0777322, 'heading': 85.8, 'velocity': 0.5, 'pwml_chk': 1342, 'pwmr_chk': 1481, 'time_difference': 0.2}
{'latitude': 37.63323668, 'longitude': 127.07773169, 'heading': 83.9, 'velocity': 0.5, 'pwml_chk': 1415, 'pwmr_chk': 1415, 'time_difference': 0.2}
{'latitude': 37.63323656, 'longitude': 127.07773114, 'heading': 82.0, 'velocity': 0.5, 'pwml_chk': 1417, 'pwmr_chk': 1417, 'time_difference': 0.2}
{'latitude': 37.63323624, 'longitude': 127.07773005, 'heading': 78.4, 'velocity': 0.5, 'pwml_chk': 1423, 'pwmr_chk': 1404, 'time_difference': 0.4}
{'latitude': 37.63323608, 'longitude': 127.07772958, 'heading': 76.8, 'velocity': 0.4, 'pwml_chk': 1483, 'pwmr_chk': 1345, 'time_difference': 0.2}
{'latitude': 37.63323594, 'longitude': 127.07772907, 'heading': 75.6, 'velocity': 0.5, 'pwml_chk': 1500, 'pwmr_chk': 1326, 'time_difference': 0.2}
{'latitude': 37.63323594, 'longitude': 127.07772907, 'heading': 75.6, 'velocity': 0.5, 'pwml_chk': 1498, 'pwmr_chk': 1331, 'time_difference': 0.0}
{'latitude': 37.63323584, 'longitude': 127.0777285, 'heading': 74.9, 'velocity': 0.5, 'pwml_chk': 1437, 'pwmr_chk': 1399, 'time_difference': 0.2}
{'latitude': 37.63323573, 'longitude': 127.07772787, 'heading': 74.6, 'velocity': 0.6, 'pwml_chk': 1437, 'pwmr_chk': 1399, 'time_difference': 0.2}
{'latitude': 37.63323565, 'longitude': 127.07772712, 'heading': 75.0, 'velocity': 0.7, 'pwml_chk': 1417, 'pwmr_chk': 1417, 'time_difference': 0.2}
{'latitude': 37.63323554, 'longitude': 127.07772643, 'heading': 75.3, 'velocity': 0.6, 'pwml_chk': 1417, 'pwmr_chk': 1417, 'time_difference': 0.2}
{'latitude': 37.63323547, 'longitude': 127.07772576, 'heading': 75.8, 'velocity': 0.6, 'pwml_chk': 1417, 'pwmr_chk': 1417, 'time_difference': 0.2}
{'latitude': 37.63323537, 'longitude': 127.07772512, 'heading': 76.1, 'velocity': 0.6, 'pwml_chk': 1418, 'pwmr_chk': 1418, 'time_difference': 0.2}
{'latitude': 37.6332353, 'longitude': 127.07772444, 'heading': 76.4, 'velocity': 0.6, 'pwml_chk': 1416, 'pwmr_chk': 1416, 'time_difference': 0.2}
{'latitude': 37.63323523, 'longitude': 127.07772377, 'heading': 76.9, 'velocity': 0.6, 'pwml_chk': 1417, 'pwmr_chk': 1417, 'time_difference': 0.2}
{'latitude': 37.63323516, 'longitude': 127.07772313, 'heading': 77.2, 'velocity': 0.5, 'pwml_chk': 1418, 'pwmr_chk': 1418, 'time_difference': 0.2}
{'latitude': 37.63323497, 'longitude': 127.07772187, 'heading': 77.6, 'velocity': 0.5, 'pwml_chk': 1418, 'pwmr_chk': 1418, 'time_difference': 0.4}
{'latitude': 37.6332349, 'longitude': 127.07772122, 'heading': 77.8, 'velocity': 0.6, 'pwml_chk': 1418, 'pwmr_chk': 1418, 'time_difference': 0.2}
{'latitude': 37.63323484, 'longitude': 127.07772065, 'heading': 77.8, 'velocity': 0.5, 'pwml_chk': 1418, 'pwmr_chk': 1418, 'time_difference': 0.2}
{'latitude': 37.63323474, 'longitude': 127.07772006, 'heading': 77.9, 'velocity': 0.5, 'pwml_chk': 1416, 'pwmr_chk': 1416, 'time_difference': 0.2}
{'latitude': 37.63323468, 'longitude': 127.07771948, 'heading': 77.9, 'velocity': 0.5, 'pwml_chk': 1415, 'pwmr_chk': 1415, 'time_difference': 0.2}
{'latitude': 37.63323468, 'longitude': 127.07771948, 'heading': 77.9, 'velocity': 0.5, 'pwml_chk': 1411, 'pwmr_chk': 1411, 'time_difference': 0.0}
{'latitude': 37.6332346, 'longitude': 127.07771892, 'heading': 77.9, 'velocity': 0.5, 'pwml_chk': 1406, 'pwmr_chk': 1406, 'time_difference': 0.2}
{'latitude': 37.63323453, 'longitude': 127.0777183, 'heading': 78.0, 'velocity': 0.5, 'pwml_chk': 1406, 'pwmr_chk': 1406, 'time_difference': 0.2}
{'latitude': 37.63323443, 'longitude': 127.07771773, 'heading': 77.8, 'velocity': 0.5, 'pwml_chk': 1407, 'pwmr_chk': 1407, 'time_difference': 0.2}
{'latitude': 37.63323436, 'longitude': 127.07771717, 'heading': 77.9, 'velocity': 0.5, 'pwml_chk': 1405, 'pwmr_chk': 1405, 'time_difference': 0.2}
{'latitude': 37.63323427, 'longitude': 127.0777166, 'heading': 77.7, 'velocity': 0.5, 'pwml_chk': 1405, 'pwmr_chk': 1405, 'time_difference': 0.2}
{'latitude': 37.6332342, 'longitude': 127.07771601, 'heading': 77.8, 'velocity': 0.5, 'pwml_chk': 1407, 'pwmr_chk': 1407, 'time_difference': 0.2}
{'latitude': 37.63323402, 'longitude': 127.07771477, 'heading': 77.8, 'velocity': 0.6, 'pwml_chk': 1404, 'pwmr_chk': 1404, 'time_difference': 0.4}
{'latitude': 37.63323393, 'longitude': 127.07771416, 'heading': 77.8, 'velocity': 0.5, 'pwml_chk': 1408, 'pwmr_chk': 1408, 'time_difference': 0.2}
{'latitude': 37.63323384, 'longitude': 127.07771352, 'heading': 77.7, 'velocity': 0.6, 'pwml_chk': 1413, 'pwmr_chk': 1413, 'time_difference': 0.2}
{'latitude': 37.63323374, 'longitude': 127.0777129, 'heading': 77.6, 'velocity': 0.6, 'pwml_chk': 1408, 'pwmr_chk': 1408, 'time_difference': 0.2}
{'latitude': 37.63323374, 'longitude': 127.0777129, 'heading': 77.6, 'velocity': 0.6, 'pwml_chk': 1410, 'pwmr_chk': 1410, 'time_difference': 0.0}
{'latitude': 37.63323364, 'longitude': 127.07771231, 'heading': 77.5, 'velocity': 0.5, 'pwml_chk': 1410, 'pwmr_chk': 1410, 'time_difference': 0.2}
{'latitude': 37.63323357, 'longitude': 127.07771171, 'heading': 77.5, 'velocity': 0.5, 'pwml_chk': 1412, 'pwmr_chk': 1412, 'time_difference': 0.2}
{'latitude': 37.63323344, 'longitude': 127.07771114, 'heading': 77.2, 'velocity': 0.5, 'pwml_chk': 1418, 'pwmr_chk': 1399, 'time_difference': 0.2}
{'latitude': 37.6332333, 'longitude': 127.07770997, 'heading': 77.1, 'velocity': 0.5, 'pwml_chk': 1440, 'pwmr_chk': 1376, 'time_difference': 0.4}
{'latitude': 37.6332332, 'longitude': 127.07770934, 'heading': 77.2, 'velocity': 0.5, 'pwml_chk': 1459, 'pwmr_chk': 1359, 'time_difference': 0.2}
{'latitude': 37.63323311, 'longitude': 127.0777087, 'heading': 77.4, 'velocity': 0.6, 'pwml_chk': 1452, 'pwmr_chk': 1367, 'time_difference': 0.2}
{'latitude': 37.63323301, 'longitude': 127.07770802, 'heading': 77.7, 'velocity': 0.6, 'pwml_chk': 1420, 'pwmr_chk': 1402, 'time_difference': 0.2}
{'latitude': 37.63323295, 'longitude': 127.07770732, 'heading': 78.5, 'velocity': 0.6, 'pwml_chk': 1420, 'pwmr_chk': 1402, 'time_difference': 0.2}
{'latitude': 37.63323291, 'longitude': 127.07770661, 'heading': 79.1, 'velocity': 0.6, 'pwml_chk': 1419, 'pwmr_chk': 1403, 'time_difference': 0.2}
{'latitude': 37.63323286, 'longitude': 127.0777059, 'heading': 79.9, 'velocity': 0.6, 'pwml_chk': 1411, 'pwmr_chk': 1411, 'time_difference': 0.2}
{'latitude': 37.63323286, 'longitude': 127.0777059, 'heading': 79.9, 'velocity': 0.6, 'pwml_chk': 1410, 'pwmr_chk': 1410, 'time_difference': 0.0}
{'latitude': 37.63323284, 'longitude': 127.07770527, 'heading': 80.6, 'velocity': 0.5, 'pwml_chk': 1411, 'pwmr_chk': 1411, 'time_difference': 0.2}
{'latitude': 37.63323273, 'longitude': 127.07770393, 'heading': 81.9, 'velocity': 0.6, 'pwml_chk': 1399, 'pwmr_chk': 1421, 'time_difference': 0.4}
{'latitude': 37.63323272, 'longitude': 127.07770326, 'heading': 82.5, 'velocity': 0.6, 'pwml_chk': 1360, 'pwmr_chk': 1463, 'time_difference': 0.2}
{'latitude': 37.63323269, 'longitude': 127.07770262, 'heading': 83.0, 'velocity': 0.5, 'pwml_chk': 1352, 'pwmr_chk': 1474, 'time_difference': 0.2}
{'latitude': 37.63323266, 'longitude': 127.07770198, 'heading': 83.6, 'velocity': 0.6, 'pwml_chk': 1356, 'pwmr_chk': 1474, 'time_difference': 0.2}
{'latitude': 37.63323261, 'longitude': 127.07770136, 'heading': 84.1, 'velocity': 0.5, 'pwml_chk': 1367, 'pwmr_chk': 1460, 'time_difference': 0.2}
{'latitude': 37.63323252, 'longitude': 127.07770068, 'heading': 83.9, 'velocity': 0.6, 'pwml_chk': 1376, 'pwmr_chk': 1455, 'time_difference': 0.2}
{'latitude': 37.63323252, 'longitude': 127.07770068, 'heading': 83.9, 'velocity': 0.6, 'pwml_chk': 1376, 'pwmr_chk': 1455, 'time_difference': 0.0}
{'latitude': 37.63323234, 'longitude': 127.07769924, 'heading': 83.6, 'velocity': 0.6, 'pwml_chk': 1401, 'pwmr_chk': 1428, 'time_difference': 0.4}
{'latitude': 37.63323225, 'longitude': 127.07769854, 'heading': 83.4, 'velocity': 0.6, 'pwml_chk': 1416, 'pwmr_chk': 1416, 'time_difference': 0.2}
{'latitude': 37.63323217, 'longitude': 127.07769784, 'heading': 83.1, 'velocity': 0.6, 'pwml_chk': 1415, 'pwmr_chk': 1415, 'time_difference': 0.2}
{'latitude': 37.63323207, 'longitude': 127.07769715, 'heading': 83.0, 'velocity': 0.6, 'pwml_chk': 1416, 'pwmr_chk': 1416, 'time_difference': 0.2}
{'latitude': 37.63323199, 'longitude': 127.07769644, 'heading': 82.9, 'velocity': 0.6, 'pwml_chk': 1417, 'pwmr_chk': 1417, 'time_difference': 0.2}
{'latitude': 37.63323193, 'longitude': 127.07769573, 'heading': 83.0, 'velocity': 0.6, 'pwml_chk': 1416, 'pwmr_chk': 1416, 'time_difference': 0.2}
{'latitude': 37.63323186, 'longitude': 127.07769512, 'heading': 82.8, 'velocity': 0.5, 'pwml_chk': 1415, 'pwmr_chk': 1415, 'time_difference': 0.2}
